id, username, created_at, lng, lat, text
1253061945273565184, egt_19, Wed Apr 22 20:43:43 +0000 2020, -95.069575, 29.880852, Abiel really put gum in his hair, luckily I pulled it out with Alexs comb (and a few hairs🥴) cleaned his hair and i… https://t.co/yWMh71vnGN 
1253061945625903105, sussgawd, Wed Apr 22 20:43:43 +0000 2020, -76.934487, 38.996971, @OG_Melvin_ xbox niggas always mad!!! 
1253061946070323200, yooitsmiyah, Wed Apr 22 20:43:43 +0000 2020, -119.637156, 36.331343, i’m a bit concerned bc i had a dream that i got the coronavirus 
1253061946049519619, nesor_legna, Wed Apr 22 20:43:43 +0000 2020, -80.294893, 26.156619, @harcules30 https://t.co/WvLEaNsqSJ 
1253061946930352129, measfbutch, Wed Apr 22 20:43:43 +0000 2020, -95.446486, 29.838495, LMAO 
1253061948150648832, jashez_, Wed Apr 22 20:43:43 +0000 2020, -116.929102, 32.332876, @KangarooKurt @mettacaution Mmmh le faltaría matices azules para ser lila o morada. Pero el color es lo de menos, esta bien chida la taza! 
1253061947190325248, caingle, Wed Apr 22 20:43:43 +0000 2020, -81.367773, 28.501678, .@KonaBrewingCo #BigWave was on BOGO at Publix today. Every time I sip on some #LiquidAloha I think about KZ &amp; DG s… https://t.co/zhX7N6tCuK 
1253061948700319744, danieltoorresp, Wed Apr 22 20:43:43 +0000 2020, -80.846785, 35.209059, que estara escuchando la gente q tiene los airpods puestos todo el dia? 
1253061948666720262, gotjamjeremy, Wed Apr 22 20:43:43 +0000 2020, -89.127042, 32.776623, Gucci said it best✊🏾 
1253061948213735429, dailydoseofKait, Wed Apr 22 20:43:43 +0000 2020, -81.651338, 28.352158, I love these two napping cuties so much.💕 https://t.co/K59ZMO9Svs 
1253061948754857995, Breewiththeshit, Wed Apr 22 20:43:44 +0000 2020, -82.672903, 27.795720, I thought that was Kodak 🤣😅😩 
1253061949123952644, Official_HM3, Wed Apr 22 20:43:44 +0000 2020, -95.913642, 36.109392, @i_Am_JRJ It did only take $23 with that premium to fill up today though😌 back to them Malibu days 
1253061949484609536, urclearcode3, Wed Apr 22 20:43:44 +0000 2020, -118.148800, 34.146700, Damn this playlist is all kinds of moods!!?!?! @ Pasadena, California https://t.co/xSObwdAWaj 
1253061949438468111, ATLCitizenBeth, Wed Apr 22 20:43:44 +0000 2020, -84.433106, 33.767195, Regular folks, skip this. Fellow wonky types, fall into this rabbit hole. 
1253061949472026624, jdmjag77, Wed Apr 22 20:43:44 +0000 2020, -83.804475, 27.698682, @RobManess @thomasbsauer @JackPosobiec ROEs not intl law, used by politicians. Art 51 UN Charter “Nothing...shall i… https://t.co/h3BdcD8TEK 
1253061948486418433, lexiel1225, Wed Apr 22 20:43:43 +0000 2020, -89.944843, 31.324359, Happy Earth Day to this beautiful planet💚 Hopefully I’ll get to explore all the cool places you have to offer again… https://t.co/9GCy7JUOqW 
1253061949652271105, slhamlet, Wed Apr 22 20:43:44 +0000 2020, -118.411907, 34.020789, @Passionweiss I mean Chase basically saw it coming with that scene where Christopher is talking about Bush invading… https://t.co/zgNfw6l6WT 
1253061949946040321, GrouchKing21, Wed Apr 22 20:43:44 +0000 2020, -87.967292, 43.056722, Damn I want to post an incredibly thirst tweet right now. But these terrible takes are ruining the mood 
1253061950185115649, slimxpapi, Wed Apr 22 20:43:44 +0000 2020, -74.724323, 40.073041, What y’all doing 👀 
1253061950029864960, KimKayaKhianKor, Wed Apr 22 20:43:44 +0000 2020, -76.593943, 24.074967, Lmfao get ya old bread girl 
1253061950310879233, dooby_blazinton, Wed Apr 22 20:43:44 +0000 2020, -89.266508, 39.739300, Mfs be Cappin like a mf 
1253061950684172291, barb_808, Wed Apr 22 20:43:44 +0000 2020, -97.754724, 30.323346, bassnectar has a new album coming this is not a drill A NEW ALBUM 
1253061950629646346, outuhcontrol, Wed Apr 22 20:43:44 +0000 2020, -98.540651, 29.417501, @ayerosayee That’s exactly what I do except my rent comes from my checking lol 
1253061950839222272, RaymondN00dles7, Wed Apr 22 20:43:44 +0000 2020, -117.462698, 34.108160, @sabrinaacornejo @Tanner__vw He works so hard at work. His gets tired after carrying the store 😢 
1253061950851952640, coopersgirl85, Wed Apr 22 20:43:44 +0000 2020, -84.053600, 39.054800, freebies/samples Wednesday @ Williamsburg, Ohio https://t.co/31f00x7cqs 
1253061950940078083, CanadaOooh, Wed Apr 22 20:43:44 +0000 2020, -79.036229, 43.782829, @LeeroyMrs @tracybeanz #cdnpoli#uspoli#coronavirus#COVID19Somewhere in your rant about your human rights, the… https://t.co/WgdlEv40MC 
1253061951027998720, Mikesha91201579, Wed Apr 22 20:43:44 +0000 2020, -117.603783, 34.045158, @FLOTUS https://t.co/FwigDaa1VP 
1253061950570811392, themyzer86, Wed Apr 22 20:43:44 +0000 2020, -110.960548, 32.254181, We have some masks if anyone is interested :) got some dots, cowboy sheriff, and flower designs. $5.00 come to Bonn… https://t.co/fOF53xLGFB 
1253061951598538754, aslowmelody, Wed Apr 22 20:43:44 +0000 2020, -96.961483, 32.863917, Trust your struggle, believe in your wrist you’ll never lose 
1253061951757996032, AmyMarieSantee, Wed Apr 22 20:43:44 +0000 2020, -116.983800, 32.838600, Covid-Cheesecake #Bored #instantpot @ Santee, California https://t.co/ymH83q28Wk 
1253061952080941056, WORST_WISHES, Wed Apr 22 20:43:44 +0000 2020, -80.804065, 34.178705, @kayleighf317 there’s more if u want 😘 
1253061951468507136, sashadigiulian, Wed Apr 22 20:43:44 +0000 2020, -105.550890, 38.997936, Happy Earth Day &lt;3Join the #OutdoorState for LIVE events today and tomorrow: https://t.co/D2Ri7tRDKa… https://t.co/hpVrycM0Ly 
1253061952470831104, _jaaaazzminn, Wed Apr 22 20:43:44 +0000 2020, -119.165389, 34.181956, The last time I got checked I was like 6 or 7 weeks I’m going to be 16 weeks on Tuesday and they’ve been canceling… https://t.co/6jot4uwkFG 
1253061952420614145, GoodmanPraise, Wed Apr 22 20:43:44 +0000 2020, -96.734900, 33.061243, Yassss 
1253061952621776896, AndrewJB97, Wed Apr 22 20:43:44 +0000 2020, -105.131944, 39.580225, @dineenporter @mn_ajm @nytimes 0.5% of Americans is still 1.6 million people. And that also still makes it more tha… https://t.co/ZAqgnZHJvR 
1253061952810737665, king_abdoniii, Wed Apr 22 20:43:44 +0000 2020, -98.417941, 26.223465, anyone play league ? hmu 😔😔 
1253061953049825282, bardonio270367, Wed Apr 22 20:43:45 +0000 2020, -100.365274, 25.807314, @TraficoenMty Es muy común en estados y municipios gobernados por PRIISTAS Y PANISTAS, que asen este tipo de teatro… https://t.co/nQoawrOsRp 
1253061953301499909, many850, Wed Apr 22 20:43:45 +0000 2020, -80.322631, 25.940281, Criminal 
1253061953536184321, toastedknuts, Wed Apr 22 20:43:45 +0000 2020, -111.635149, 35.182750, @taiIslive new york and massachusetts brother 😤✌🏼 
1253061954261958663, teeliciouss_, Wed Apr 22 20:43:45 +0000 2020, -87.732013, 41.833585, @FashionBIRTHDMe My thoughts exactly 
1253061954366844935, teamchinksmil3y, Wed Apr 22 20:43:45 +0000 2020, -96.734900, 33.061243, @AteSert10 @Ronnie2K I play all star team up when I'm bored. Like I said no meter. Just work on watching the highes… https://t.co/hBHBTBuy7Y 
1253061954496847872, sk1nnyy_, Wed Apr 22 20:43:45 +0000 2020, -74.280358, 40.609834, @meghanyaj Sorry 
1253061954408599553, hrhdjc, Wed Apr 22 20:43:45 +0000 2020, -122.232934, 37.497293, So trump is sending Barr out against democratic governors? 
1253061954639364097, RockyRTwitchell, Wed Apr 22 20:43:45 +0000 2020, -121.744580, 38.546700, Just posted a photo @ Davis, California https://t.co/5IF3opzWdx 
1253061954765283339, Lynx_Paymon, Wed Apr 22 20:43:45 +0000 2020, -73.849441, 40.850347, Hate living in a building with people and my macho as step dad I come home bout to jump in the bathroom he beats me… https://t.co/K2M5wXraEM 
1253061954723348480, ToothDocAndy, Wed Apr 22 20:43:45 +0000 2020, -93.606369, 41.576437, Haaaahvaaahd has more than the funds to give 9 million dollars toward student aid as well as paying back the granto… https://t.co/xdKETCwki7 
1253061955058675712, LoAnPer66, Wed Apr 22 20:43:45 +0000 2020, -115.234435, 36.018805, @MrJesseJames4 I watched the whole interview and I’ll say it again, thankfully she’s not the governor!!🤦🏾‍♀️ 
1253061955205517312, cgreany930, Wed Apr 22 20:43:45 +0000 2020, -115.234435, 36.018805, @akach5 @AugrEdmonton @SpecialEdV @DanielBRichard @dokta_foth @ecclesias @elias_julie @ZeldaMc @Hazel_River12… https://t.co/icQEeK60AP 
1253061955277008896, evelatina15, Wed Apr 22 20:43:45 +0000 2020, -79.272570, 43.629311, Girls with make up brushes vs this 😂🤣 
1253061955453022208, sjackman, Wed Apr 22 20:43:45 +0000 2020, -123.095474, 49.264579, @karynotype Have you tried Homebrew? Works on macOS, Linux, and Windows 10. https://t.co/8YC4daZzef and then brew tap brewsci/bio 
1253061955994226693, JeffreyLuscombe, Wed Apr 22 20:43:45 +0000 2020, -79.272570, 43.629311, @smittycanada1 @JustinTrudeau I assume so! Will let you know when it is! 
1253061955969077253, metrofla, Wed Apr 22 20:43:45 +0000 2020, -83.804475, 27.698682, Crue! 
1253061956438720513, 22_Swaggypjt, Wed Apr 22 20:43:45 +0000 2020, -79.780308, 34.182661, @PontiacMadeDDG Me currently 😂🙏🏽 so I know it’s no way but up from here 
1253061956870823937, FQBearSS, Wed Apr 22 20:43:45 +0000 2020, -90.011008, 29.982601, @polofromthe305 👅 
1253061957302837249, lekanakinwunmi, Wed Apr 22 20:43:46 +0000 2020, -75.117998, 40.004866, @ZainabQuadri_ @Olu_Mastermind @olayemialfred I swear! 😂😂😂 
1253061958066229248, LatroyCount, Wed Apr 22 20:43:46 +0000 2020, -73.022108, 41.566578, To bad no explanation = no conversation- 
1253061958233776129, westhambrown, Wed Apr 22 20:43:46 +0000 2020, -117.287924, 33.121484, Great job!! 
1253061958439297027, lizlachinita, Wed Apr 22 20:43:46 +0000 2020, -119.067407, 34.360014, 💀💀💀💀 
1253061958988955649, kkendallleighh, Wed Apr 22 20:43:46 +0000 2020, -97.275758, 33.018926, someone tell kourtnee to drive faster before i get kidnapped waiting on her 
1253061959034929153, _ItsMartin_, Wed Apr 22 20:43:46 +0000 2020, -118.165419, 33.899313, 82 fire 
1253061959337066497, Michell97819116, Wed Apr 22 20:43:46 +0000 2020, -86.270540, 45.001180, @KurtSchlichter nice look ...cleavage and glasses makes me think you know what your talking about 
1253061959718776834, GayleThomson13, Wed Apr 22 20:43:46 +0000 2020, -75.800141, 45.248791, @NicolleDWallace We must stay on this Nicolle. This Doctor brought this to light, and we must have oversight! All m… https://t.co/YctdydUXhu 
1253061959706017793, nina_ancheta, Wed Apr 22 20:43:46 +0000 2020, -119.306608, 37.269176, Happy Birthday @JulieeeLimmm! 🥳🎉🎂 https://t.co/hfSfhJIhOV 
1253061960779825152, felipeunited, Wed Apr 22 20:43:46 +0000 2020, -83.326993, 43.058347, @AlmaScots Ochoa 79 
1253061960796643328, HiYellowGuy, Wed Apr 22 20:43:46 +0000 2020, -78.657837, 35.843981, @YourFavAfrikan Anybody thinking the Pistons would even have a chance shouldn’t be allowed to discuss sports. 
1253061961019019265, kalenvx123, Wed Apr 22 20:43:46 +0000 2020, -82.944291, 42.465229, @andysignore Yes they get way better in show after season 1 
1253061961111109632, TmjSfoHealthWlf, Wed Apr 22 20:43:46 +0000 2020, -122.100000, 37.660000, Career tip for landing jobs like "LVN (Bilingual) - Worksite Clinic Manager" in #Hayward, CA. Go on informational i… https://t.co/ITw36rDJMH 
1253061961258020864, Rosemye71811134, Wed Apr 22 20:43:46 +0000 2020, -84.122113, 41.390125, https://t.co/iVsOvsSO10 
1253061961585049601, aubbbunny, Wed Apr 22 20:43:47 +0000 2020, -121.311582, 44.059938, @poetic_civilian ty angel pie 🥺 
1253061961404887040, PCSMaumee, Wed Apr 22 20:43:47 +0000 2020, -83.605217, 41.552526, Any guesses which pictures might be #LakeErie? We don’t know all the answers (well we’re pretty sure on a few) but… https://t.co/olwBABYBS1 
1253061962323329029, TMJR1914, Wed Apr 22 20:43:47 +0000 2020, -83.804475, 27.698682, Did my first podcast today. Dope experience 
1253061962533163008, mastromjm, Wed Apr 22 20:43:47 +0000 2020, -73.781306, 40.934811, @caroloooin gorgeous song 
1253061962616967168, becca_haa, Wed Apr 22 20:43:47 +0000 2020, -117.022695, 38.502147, why doesn’t DND  hide notifications too 🙄🙄🙄 
1253061962822377472, tmj_NHC_HRTA, Wed Apr 22 20:43:47 +0000 2020, -71.530647, 43.197843, Want to land a job like "Team Member-(Cashier;Cook;Shift Leader)" at D'Angelo Grilled Sandwiches? Applicant trackin… https://t.co/wb9NgWMHKu 
1253061962944008194, tmj_mia_nursing, Wed Apr 22 20:43:47 +0000 2020, -80.181927, 26.019701, Interested in a job in #Hollywood, FL? This could be a great fit. Click the link in our bio to apply: Part-Time L.P… https://t.co/QKnHu5xnTo 
1253061962939994113, rf_johns, Wed Apr 22 20:43:47 +0000 2020, -80.476404, 43.430240, Years ago RCMP were considered corrupt and glad to see they still have maintained that moniker. 
1253061963015479297, BloodworthCare, Wed Apr 22 20:43:47 +0000 2020, -86.270540, 45.001180, @MIRogerC @jprausch https://t.co/g86SzUfwlJ 
1253061963707486210, Feernandaloz, Wed Apr 22 20:43:47 +0000 2020, -100.293591, 25.641718, Holaaaa https://t.co/T0A8YiWb06 
1253061964261208071, abel_zube, Wed Apr 22 20:43:47 +0000 2020, -100.076888, 31.168893, Be the person you needed when you are younger! 
1253061963946524674, WhereTheSauceAt, Wed Apr 22 20:43:47 +0000 2020, -98.520057, 33.926420, Hell yeah I just spent $55 on a game, Zabuza here I come https://t.co/dc1ftsEPEi 
1253061964496089092, rickyhawktiger, Wed Apr 22 20:43:47 +0000 2020, -95.221436, 41.014815, Yee yee.. God bless those kids 
1253061964798013440, armani_TP, Wed Apr 22 20:43:47 +0000 2020, -79.272570, 43.629311, @aidenpassions For real 😭 
1253061964806397953, MelissaSorrent2, Wed Apr 22 20:43:47 +0000 2020, -71.030541, 42.538193, @akcsdc17 @Buccaneers @NFL Basically...It’s all Boston retirees anyway 
1253061964978364418, ZayanaBailey, Wed Apr 22 20:43:47 +0000 2020, -85.768241, 37.822244, #JeffreeStarApproved $zayanaa 🤍 
1253061964168925186, ronnyradig, Wed Apr 22 20:43:47 +0000 2020, -81.688226, 28.363856, @marchi1701 @SebastianHelas Ich habe ne Lösung für euch. https://t.co/3hjrE6yc1s 
1253061965313765376, tmj_orl_edu, Wed Apr 22 20:43:47 +0000 2020, -81.601742, 28.161405, Want to work in #Davenport, FL? View our latest opening: https://t.co/p1Pl6AXa4k #educator 
1253061965645144064, OscarSanchezKOD, Wed Apr 22 20:43:48 +0000 2020, -111.498181, 28.969863, @luceroadr13 @jarbarroso Me da qlo ln, tu entra y te espro afuera 
1253061966437834762, everyEarthquake, Wed Apr 22 20:43:48 +0000 2020, -116.737000, 33.513000, USGS reports a M0.66 #earthquake 8km SW of Anza, CA on 4/22/20 @ 20:39:02 UTC https://t.co/588xkqv7Il #quake 
1253061966567964677, frenchifry, Wed Apr 22 20:43:48 +0000 2020, -81.705467, 41.495940, I'M WITH @AC360 https://t.co/qzD0FAvJeY 
1253061966962270210, KimmieWolf, Wed Apr 22 20:43:48 +0000 2020, -95.446486, 29.838495, https://t.co/6cAuWlkaj8 
1253061967713107968, esmedominguez15, Wed Apr 22 20:43:48 +0000 2020, -87.790965, 41.843259, Ha ha 
1253061967864045568, Tracystafford72, Wed Apr 22 20:43:48 +0000 2020, -80.631132, 35.401981, Happy birthday to The one and only #JeffreyDeanMorgan your fans 💖 you... 
1253061968677810177, michellesawyer6, Wed Apr 22 20:43:48 +0000 2020, -79.062927, 38.155761, Thank you so much for your service. I respect you greatly 🙏🏻 
1253061968912461824, yung_trinindude, Wed Apr 22 20:43:48 +0000 2020, -115.061127, 36.184754, Mayor machine broke 
1253061969319428098, CallMeKennyG, Wed Apr 22 20:43:48 +0000 2020, -87.732013, 41.833585, @carmen3111 All of the above 
1253061969579577345, RoHoops, Wed Apr 22 20:43:48 +0000 2020, -83.890192, 32.548263, YOOOOO😭😭😭😭😭😭😂 
1253061969969643526, 1pinto27, Wed Apr 22 20:43:49 +0000 2020, -87.920083, 41.172804, 😯😯😯 you say sum? https://t.co/EiYqQ9YzFz 
1253061970560823297, Archimamamia, Wed Apr 22 20:43:49 +0000 2020, -121.766255, 36.917977, ...YOU FIRST!... 
1253061970884022273, LaLoulouC, Wed Apr 22 20:43:49 +0000 2020, -71.341059, 46.855857, @Doucecocci 🤣 
1253061971034824704, HowesMaggie, Wed Apr 22 20:43:49 +0000 2020, -110.044783, 46.679800, After working all year to compete at the state golf tournament the cancellation of spring sports in Montana is the… https://t.co/6fm97GwOJm 
1253061970925846528, CB__Knows, Wed Apr 22 20:43:49 +0000 2020, -84.266174, 30.476216, Mrs. Stephanie say she not playing 😂 
1253061971143991296, MichelettoPatty, Wed Apr 22 20:43:49 +0000 2020, -87.732013, 41.833585, @Feisty_FL Just be happy there is some sanity in Fla. I’m in Illinois and from the sound of it he is going to try a… https://t.co/DTzk7UGxu0 
1253061971412426753, lifeofzohra, Wed Apr 22 20:43:49 +0000 2020, -73.709589, 45.605568, WHY AM I SO ASS AT MAKEUP UGH 
1253061971462819848, DeuceJonez, Wed Apr 22 20:43:49 +0000 2020, -95.446486, 29.838495, @Ambition_is_K3y That changes if everyone moves they music to Napster. 
1253061971894771713, tjlinehan, Wed Apr 22 20:43:49 +0000 2020, -71.225568, 42.794954, Democrat Rep. Jayapal slips up: Admits on camera to blocking money to workers to gain political 'leverage'That’s… https://t.co/C25w6T5ycA 
1253061972402176000, Eastradamus, Wed Apr 22 20:43:49 +0000 2020, -118.159729, 34.035297, iN dA HouSe BoYz #HomeTeam 😷🏆 
1253061972309966848, FrankWhyteGfx, Wed Apr 22 20:43:49 +0000 2020, -98.540651, 29.417501, Just had an idea. 🤔So my old iMac has just been sitting there because the hard drive went out. I don’t want to… https://t.co/o8ZMt9w5gr 
1253061972876296194, dareece82, Wed Apr 22 20:43:49 +0000 2020, -71.088712, 42.313670, My friend said she is about to take a nap until 2021😩🤣🤣🤣 
1253061973287342081, TeresaMorancie, Wed Apr 22 20:43:49 +0000 2020, -68.795412, 44.811756, @TheEllenShow WowMan oh Man Make Love Not War Awesome Shake dat ThingWho Let The Dogs Out WOOF WOOF WOOFWOOF… https://t.co/GXuTUn8s8M 
1253061973643677696, Chris_Astin, Wed Apr 22 20:43:49 +0000 2020, -117.022695, 38.502147, @RonnieBardah @LasVegasLocally I’m so embarrassed for her 😞 
1253061973337501696, Nursedudesteve, Wed Apr 22 20:43:49 +0000 2020, -119.306608, 37.269176, @RexChapman If this guy was a cat, he would have used up all 9 lives. https://t.co/FTfGsb6dWA 
1253061973790674948, cindievaccaro, Wed Apr 22 20:43:49 +0000 2020, -99.162037, 30.038692, @Amer1Patriot How dare you!! 🤬😛🤣 
1253061973727576064, celticode, Wed Apr 22 20:43:49 +0000 2020, -122.836824, 46.007627, @racquetball54 Why, thought you asked for the furlough and even the other day it was all in place? You obviously do… https://t.co/CWSWwwR3ZM 
1253061973861896193, JohnTheDonMox, Wed Apr 22 20:43:49 +0000 2020, -76.620482, 39.284713, Mother’s Day present ✅ 🥰 thank you stimulus 
1253061973266149376, danelyxo, Wed Apr 22 20:43:49 +0000 2020, -118.223856, 34.047028, gm https://t.co/2tUfZhwcyd 
1253061973950038024, JohnnyStevens, Wed Apr 22 20:43:50 +0000 2020, -73.948775, 40.655138, Honestly everything’s getting corny as fuck and i’m not playing into it for a little while It’s that simple. Bunch… https://t.co/cLFLSgbEnA 
1253061974054797315, kamboMODERN, Wed Apr 22 20:43:50 +0000 2020, -70.292545, 43.696187, @SevenLionsMusic When the water dropped at the “so I run to you when the tears won’t stop, nothing else to do when… https://t.co/B3ep0hcTSI 
1253061975044743169, Fatfartrunning, Wed Apr 22 20:43:50 +0000 2020, -98.319925, 38.498196, @CBCKatie Sounds fair. 
1253061975132844035, BrutalMaz, Wed Apr 22 20:43:50 +0000 2020, -84.131209, 34.205536, @pulte Tryin to pay my electric bill over dinner 😂 
1253061974411358214, torontobtm, Wed Apr 22 20:43:50 +0000 2020, -79.272570, 43.629311, 我真的不想再自己待在家了 想被艹 https://t.co/J2lFF9x1Ww 
1253061975426453504, zzellyzell, Wed Apr 22 20:43:50 +0000 2020, -76.795346, 38.795041, @halleberry @HalleBe23937500 @jimmyfallon @FallonTonight I missed it. How was that show?? 
1253061975560474625, Navajo_Spencer1, Wed Apr 22 20:43:50 +0000 2020, -111.931711, 34.168253, @DashBerlin I love your mixes so much! Makes going to going easier, especially during long drives. 
1253061975627706370, SmashedMikeW, Wed Apr 22 20:43:50 +0000 2020, -73.880100, 40.648700, Shit, She said what she said,Goes for the women too tho @ Starrett City, Brooklyn https://t.co/sGXAGbu0Sn 
1253061975892013056, daaaeeeee, Wed Apr 22 20:43:50 +0000 2020, -95.446486, 29.838495, ion think they do 😂 
1253061975816507397, naiknrj, Wed Apr 22 20:43:50 +0000 2020, -81.445020, 41.313074, The Loneliness Epidemic https://t.co/4sieLuzbLA 
1253061976126881792, braillebody, Wed Apr 22 20:43:50 +0000 2020, -74.703982, 40.227929, A lot of the people i follow on social media satisfy my never ending need for a family/... collective sense of heal… https://t.co/YgFuelI2KN 
1253061976407846913, MannaFoodCenter, Wed Apr 22 20:43:50 +0000 2020, -77.017853, 39.008349, This is so inspiring to us!!! 
1253061976105848832, susanblowey, Wed Apr 22 20:43:50 +0000 2020, -95.446486, 29.838495, @mrronclark_ @kimbearden @ronclarkacademy this popped up on my Facebook feed today.  I still remember the joy deep… https://t.co/JVp7mCruUQ 
1253061977498202113, dallimore_m, Wed Apr 22 20:43:50 +0000 2020, -111.928142, 33.392884, @KHShan Ideology has Trumped reality. It's the Newt #Gingrich / Rush #Limbaugh legacy. 
1253061977334636545, SusanMcKechnie5, Wed Apr 22 20:43:50 +0000 2020, -79.913521, 43.260695, I had lots of different things that I needed and managed to describe everything that I needed over the phone.  I go… https://t.co/7wp9nfkhpI 
1253061976902602753, only4areal1, Wed Apr 22 20:43:50 +0000 2020, -118.346153, 33.953633, @ZoeAlicia @HornyFacts Precisely... btw, “I don’t want you” 😏🤷🏽‍♂️😂 #itried https://t.co/4HkLlaJC5A 
1253061978047815685, JulieDiCaro, Wed Apr 22 20:43:50 +0000 2020, -89.266508, 39.739300, @AlanNeff OMG. Hahaha 
1253061978353958912, JahmalKennedy, Wed Apr 22 20:43:51 +0000 2020, -86.244729, 32.364145, @Ria_Martin https://t.co/BbZCQZK6cA 
1253061978853003264, MARATHON__J, Wed Apr 22 20:43:51 +0000 2020, -117.195735, 34.120005, @vikisf_ @ESPNRingside @KingRyanG @FloydMayweather @AdrienBroner @Gervontaa @TeofimoLopez @Gervontaa is a dog !!! Y’all better stop playing 
1253061979276746753, arkhamlibrarian, Wed Apr 22 20:43:51 +0000 2020, -86.441236, 39.766555, @GabiRuizPff @davidcinema @maggieserota Next milestone is a fatal meeting with a post 😬 
1253061979507494912, Sabrinacheek09, Wed Apr 22 20:43:51 +0000 2020, -80.926628, 33.631140, I encourage ALL FCSD staff to use our app, Parentsquare! It’s an amazing tool to reach parents. I’ve been able to c… https://t.co/89LOKkfUSP 
1253061978748186624, pacific_bc, Wed Apr 22 20:43:51 +0000 2020, -123.123581, 49.257639, 🌱 It's incredible to watch mother nature's natural cycles continue as the majority of us #ShelterInPlace. We find t… https://t.co/lttQ1yAjDB 
1253061979742203905, ameliar0ss, Wed Apr 22 20:43:51 +0000 2020, -118.411907, 34.020789, #askgunnar what’s your go to snack when writing? 
1253061979868205057, kirstyn_segovia, Wed Apr 22 20:43:51 +0000 2020, -100.076888, 31.168893, @marielvaadeleon THANK U LOVE 😘😘 hope to see u soon :(((( 
1253061980040171522, flogarr, Wed Apr 22 20:43:51 +0000 2020, -86.142922, 39.779562, @jrivkin @TheHillReport @robreiner Well that stock should be bottoming out just about...now. 
1253061979977236491, annafoxylove, Wed Apr 22 20:43:51 +0000 2020, -122.583000, 47.327500, Just posted a photo @ Gig Harbor, Washington https://t.co/3WdGNneGvd 
1253061980107100160, taranwalker, Wed Apr 22 20:43:51 +0000 2020, -90.511430, 38.592880, I’m sorry, all, I’m not feeling like streaming tonight. But you can still check out today’s video on YouTube! I’ll… https://t.co/Hwm5CD7erC 
1253061980513906689, ThatsLudaChriss, Wed Apr 22 20:43:51 +0000 2020, -117.462698, 34.108160, I wish I had a pool I’d be in that thang floating 
1253061980577058816, Antagonizer11, Wed Apr 22 20:43:51 +0000 2020, -79.420865, 38.003376, @SoCalEdgyGal Joe Biden? 
1253061980618883078, sberry837, Wed Apr 22 20:43:51 +0000 2020, -71.478273, 41.577359, @NBC10_Joe @NBC10 What happened wrestling didn't work out for you. Tide pods 
1253061980577050624, JoyceDossantos2, Wed Apr 22 20:43:51 +0000 2020, -71.088712, 42.313670, Sooo Cora comes back in 2021? 
1253061980795043845, Justaranch, Wed Apr 22 20:43:51 +0000 2020, -86.441236, 39.766555, @eliaswatama Must be because since going on the market yesterday she had received nine-yes nine offers. All above asking price! 
1253061981017239552, AlnShots, Wed Apr 22 20:43:51 +0000 2020, -118.156711, 33.809172, LMAO lock em all up! I guarantee if this was a Mexican mother or Black mother it would’ve been “what they deserve” 
1253061981545717760, heavtheceo, Wed Apr 22 20:43:51 +0000 2020, -118.248063, 33.839612, I want pinkkkkkk💓🥺 
1253061981642223616, Reese33_, Wed Apr 22 20:43:51 +0000 2020, -118.346153, 33.953633, 😭😭😂😂 
1253061982300729344, LizHasKlaas, Wed Apr 22 20:43:52 +0000 2020, -122.334461, 47.307568, I’m listening to my dads small group fitness class on zoom and it’s making me tear up cause I’m so proud of him 😭 
1253061982283943936, hazeljohanaxo, Wed Apr 22 20:43:51 +0000 2020, -118.292440, 33.822075, I hit replay on bad bunny for the past hour 
1253061983492079616, NicolasM003, Wed Apr 22 20:43:52 +0000 2020, -80.731882, 28.313804, Come watch us lose hella games😤 
1253061983684964360, HildaHu84485411, Wed Apr 22 20:43:52 +0000 2020, -96.961483, 32.863917, @pulte Yes $Oshun59 https://t.co/FkYAps0TmH 
1253061984272232455, navigat361, Wed Apr 22 20:43:52 +0000 2020, -73.135176, 41.316085, @DailyCaller A despicable excuse for a human being 
1253061983915708416, keenIC16, Wed Apr 22 20:43:52 +0000 2020, -100.076888, 31.168893, Loved listening and learning about 3 Act task to build number fluency today with @gfletchy  Which one do you relate… https://t.co/Ph205hIztk 
1253061985194987521, VanessaKENS5, Wed Apr 22 20:43:52 +0000 2020, -98.540651, 29.417501, Awesome news!!! @KENS5 #kens5eyewitness 
1253061985295450112, AzTrumpFan1015, Wed Apr 22 20:43:52 +0000 2020, -114.572356, 35.115325, @DrJudyAMikovits @FLBeachG8tor What a fkn con artist he is..lying pos... 
1253061985090113536, angela_burris, Wed Apr 22 20:43:52 +0000 2020, -95.446486, 29.838495, 18 in New York a couple months ago. Who knew she was such a trendsetter!! #masksforall #coronapocalypse https://t.co/8XyN3hr1Tj 
1253061985517920257, GrampaFarnham, Wed Apr 22 20:43:52 +0000 2020, -81.547332, 28.480712, @FLSenatorTorres my wife logged on to the #unemploymentflorida  site they are issuing her first direct deposit to h… https://t.co/1trhnwroyX 
1253061985794654208, mztanks1, Wed Apr 22 20:43:52 +0000 2020, -81.863959, 41.441729, I'm at City of Fairview Park in OH https://t.co/xeXAFYKAyC 
1253061986662973447, jacobiturner1, Wed Apr 22 20:43:53 +0000 2020, -82.063185, 33.440717, Kendrick somewhere playing video games rn getting phone calls taking about french montana can go hit for hit w him… https://t.co/9wgG2swWir 
